0,1,2,3,4,5,6,7,8
0.03203511,1.43439175,0.1223207,0.120151,0.0240564,-0.1582265,0.0058293,0.0061512,1.0
-0.05031109,1.46143435,0.1451492,0.0493884,0.0420928,-0.3600359,0.2947807,-0.1332521,1.0
0.07760763,1.4502287,0.0482917,0.0722528,-0.0640154,-0.620091,0.5495906,-0.1356125,1.0
-0.09155989,1.46534445,-0.0771523,0.1509786,-0.2278209,-0.5372763,0.4034042,-0.1539469,1.0
0.1242578,1.49885415,-0.2058864,0.0952721,-0.1780748,-0.3111362,-0.0466943,-0.107789,1.0
-0.1490891,1.4567137,-0.2795577,0.0225306,0.1673698,-0.2143741,-0.4706383,0.0793338,1.0
0.33765435,1.4555216,-0.1597643,0.0995636,0.201714,0.1192927,-0.6990194,0.1567483,1.0
3.06222439,1.4658332,0.1676917,0.1992702,-0.2419949,0.5373359,-0.5986452,0.1770258,1.0
3.77372026,1.4630735,0.4092813,0.2049208,-0.2359033,0.813663,-0.2791047,0.2577186,1.0
3.52025032,1.46769285,0.381279,0.180757,0.2399683,1.0709286,0.0104904,0.2921343,1.0
3.66604805,1.45127175,0.1705289,0.173378,0.1400471,1.1908531,0.188756,0.2316594,1.0
3.50485802,1.45205855,-0.1141787,0.156045,-0.2442002,0.956583,0.266397,0.1880527,1.0
3.70526791,1.45137905,-0.3526211,0.1475573,-0.0413775,0.4731417,0.1298547,0.1583576,1.0
3.58460426,1.45325065,-0.3461599,0.110507,0.2532601,0.0056267,-0.1228094,0.0109673,1.0
3.58860373,1.44588945,-0.0509977,-0.0176311,0.0300884,-0.4624486,-0.3057122,-0.1310349,1.0
3.64828467,1.45528315,0.2410173,-0.0739217,-0.2377748,-0.8647799,-0.3512383,-0.2308249,1.0
3.59662175,1.46809815,0.3360748,0.0046611,-0.2267599,-1.0775089,-0.2966046,-0.305891,1.0
3.56901407,1.46012305,0.2890229,0.0325084,-0.1198769,-1.0883808,-0.2933383,-0.2583623,1.0
3.61196518,1.4621794,0.1076221,-0.0705838,0.0169158,-0.8440614,-0.2937317,-0.1564622,1.0
3.63446593,1.46585105,-0.1785517,-0.1570821,0.1221418,-0.4240513,-0.1709461,-0.0772476,1.0
3.55227828,1.46890285,-0.3652811,-0.0822783,0.0953794,0.0621796,0.0466347,-0.0366211,1.0
3.63867521,1.472795,-0.3307819,-0.0258684,0.0675678,0.3662825,0.2707362,0.0844955,1.0
3.65911365,1.4670253,-0.1634717,-0.1401305,0.2195358,0.5398631,0.3087878,0.2105355,1.0
3.58081818,1.4627218,-0.0017643,-0.2067685,0.2638578,0.7642031,0.0494361,0.1932859,1.0
3.60528588,1.45885945,0.062263,-0.1478553,0.0270247,0.6435037,-0.1502156,0.1987219,1.0
3.64616752,1.4518738,0.0144124,-0.1511216,0.0195384,0.2143264,-0.0507116,0.1780152,1.0
3.58145595,1.46172645,-0.118804,-0.1807213,0.3323197,-0.1564622,0.166893,0.046289,1.0
3.59639525,1.44569875,-0.2276063,-0.1332879,0.258255,-0.4903316,0.4530191,-0.1089573,1.0
3.67203951,1.44420265,-0.2417088,-0.063169,-0.1296043,-0.6807327,0.6658196,-0.2768517,1.0
3.60693097,1.47016645,-0.2094269,0.0427127,-0.0955582,-0.6844521,0.5935669,-0.3757119,1.0
3.58576298,1.4730513,-0.0986814,0.1035094,0.1522064,-0.6216884,0.2805471,-0.2916574,1.0
3.65655899,1.47385595,0.0708222,0.0858665,0.0542164,-0.4348159,-0.0652432,-0.0859022,1.0
3.60337973,1.46255495,0.1614451,0.1339436,-0.1923442,0.0111103,-0.2740622,0.0927329,1.0
3.54815841,1.46618485,0.1646638,0.1865387,-0.1963258,0.4822254,-0.2752781,0.2296209,1.0
3.63297701,1.4654517,0.1444817,0.1190186,-0.0073552,0.6983995,-0.0732183,0.2737164,1.0
3.63518596,1.4595151,0.0771523,0.0001073,0.0856042,0.6964684,0.1128554,0.1787066,1.0
3.57281208,1.4681816,-0.0294924,0.0110507,-0.0181079,0.4409075,0.152564,0.0559807,1.0
3.63782763,1.45316125,-0.1018524,0.0592113,-0.0476003,0.2100945,-0.0281096,-0.0984788,1.0
3.65967989,1.4547825,-0.1198292,-0.0370741,0.1082778,0.0742316,-0.189352,-0.161767,1.0
3.57506633,1.46823525,-0.055933,-0.0923038,0.1054406,0.0557423,-0.0931382,-0.1157641,1.0
3.60219836,1.43722295,0.081265,-0.0295639,-0.1386642,0.225246,0.0543237,-0.072062,1.0
3.64194393,1.43486855,0.1547933,-0.0306249,-0.1620889,0.1893282,0.2089024,0.0776649,1.0
3.55744481,1.4812708,0.1019001,-0.1171947,0.0971317,0.1879096,0.1511574,0.1068354,1.0
3.57342958,1.44912005,0.0398517,-0.1408339,0.0978947,0.0890017,0.1386881,0.0109196,1.0
3.64804149,1.40135885,0.0139236,-0.0997543,-0.1316309,-0.3114343,0.4046798,-0.0718117,1.0
3.58618855,1.4186263,-0.053966,-0.0733972,-0.0973225,-0.5475044,0.3394485,-0.2772331,1.0
3.58202934,1.4132023,-0.1014709,-0.064373,0.0759602,-0.7404804,-0.0953078,-0.3558993,1.0
3.6744523,1.41281485,-0.0130415,-0.0904799,-0.0440359,-0.8009315,-0.4664898,-0.2469659,1.0
3.62411499,1.4227152,0.1132846,-0.1005173,-0.1942635,-0.5565286,-0.4245043,-0.118196,1.0
3.56387854,1.4421761,0.1610398,-0.0931144,0.0180483,-0.1897216,-0.0297308,0.0041485,1.0
3.63943696,1.46908165,0.140214,-0.1362085,0.1957655,0.2797365,0.3186226,0.0289321,1.0
3.62297893,1.4380753,0.0536442,-0.1992583,0.0444174,0.6117463,0.4693389,0.0615716,1.0
3.55403662,1.4263034,-0.0837326,-0.1815677,-0.0638247,0.5918026,0.4013658,0.1501203,1.0
3.61634016,1.4390826,-0.2002716,-0.0952125,0.037992,0.4574776,0.2488136,0.1508594,1.0
3.64709854,1.42590405,-0.2408743,-0.0777245,0.1146555,0.3403306,0.2050161,0.1021624,1.0
3.58066678,1.4282644,-0.2022028,-0.0847816,0.1059532,0.1891613,0.3337264,0.0382662,1.0
3.61403704,1.4515221,-0.0713229,-0.0332117,-0.0337958,0.0888586,0.4627109,-0.0537992,1.0
3.65474939,1.43859385,0.0721097,0.0659108,-0.2064228,-0.0591159,0.3753662,-0.09377,1.0
3.57164145,1.41956805,0.141263,0.1251101,-0.0899196,-0.2840042,0.1289964,-0.0871062,1.0
3.57954979,1.4043212,0.091064,0.0635386,0.1462817,-0.3903151,-0.2225399,-0.0535727,1.0
3.64464641,1.3909757,-0.0607848,0.0419497,0.1826406,-0.3851891,-0.4762292,-0.0554562,1.0
3.58747482,1.39248965,-0.2015948,0.1067519,0.0311971,-0.345242,-0.4114151,-0.0900865,1.0
3.57093096,1.4023006,-0.2425671,0.1462817,-0.0746965,-0.1420379,-0.2274156,-0.0567794,1.0
3.65703702,1.44445895,-0.0917077,0.1738906,0.0475049,0.2868533,-0.1270771,0.0085473,1.0
3.63389969,1.4190316,0.1652002,0.1524448,0.0636697,0.6497979,-0.1037121,0.1995087,1.0
3.57518077,1.4015913,0.3101945,0.0634909,-0.2023339,0.9583354,-0.1620889,0.3774643,1.0
3.63745451,1.41965745,0.208497,0.0197172,-0.1198053,1.1271834,-0.1034141,0.3975153,1.0
3.62547517,1.40578745,-0.0105977,0.0197291,0.2789259,0.8640647,0.1855016,0.3775239,1.0
3.56243014,1.4244497,-0.153935,-0.0242114,0.092876,0.5267143,0.156939,0.168395,1.0
3.63474965,1.4414072,-0.1982093,-0.0167251,-0.3161311,0.059545,-0.2157927,-0.0491977,1.0
3.65687013,1.4356792,-0.0987649,0.1347661,-0.1387358,-0.6156564,-0.388217,-0.1397371,1.0
3.58070612,1.4380038,0.131321,0.2315521,0.0007153,-1.0245919,-0.4359841,-0.2878785,1.0
3.62080574,1.4414847,0.333178,0.1739264,-0.2845049,-1.1441946,-0.5649567,-0.3434539,1.0
3.65870833,1.43322945,0.2925992,0.1284122,-0.2688169,-1.0538101,-0.6642938,-0.2126932,1.0
3.57048512,1.43090485,0.0421405,0.1020312,0.0583529,-0.7086277,-0.5826712,-0.0662804,1.0
3.57151389,1.46915315,-0.1952529,0.0111103,0.10463,-0.2527118,-0.3879905,0.0574231,1.0
3.64741087,1.49362685,-0.3247023,-0.0494361,0.0850916,0.0661492,-0.2080679,0.2395511,1.0
3.59670401,1.4353752,-0.2847314,-0.0167727,0.1200795,0.2954006,-0.0370264,0.3345251,1.0
3.58525753,1.45130755,-0.0822186,0.0257015,-0.0596404,0.4967928,0.2159595,0.3009915,1.0
3.66518378,1.500082,0.0924587,0.0990748,-0.0400424,0.5041003,0.4751682,0.2299428,1.0
3.62527609,1.4297247,0.1442194,0.1581192,0.1647234,0.3964901,0.4960656,0.1141787,1.0
3.57986927,1.4171779,0.1049638,0.0727654,-0.0270247,0.2762794,0.2313375,-0.0096202,1.0
3.63370061,1.52007935,-0.0673175,0.0275016,-0.1506567,-0.0408888,-0.0181437,-0.0576258,1.0
3.62256885,1.4578581,-0.3031969,0.1112103,0.2671003,-0.4235148,-0.026536,-0.0284672,1.0
3.53395939,1.3926029,-0.3772855,0.0703335,0.4372239,-0.5109191,-0.0240564,-0.0173211,1.0
3.62273335,1.5253365,-0.2416849,-0.0479817,0.0777602,-0.4479289,-0.0977039,0.0388265,1.0
3.62744331,1.47373675,-0.0971556,0.0522375,-0.0047565,-0.3549933,-0.1975775,0.0845432,1.0
3.56533527,1.4176786,0.0126362,0.2328634,0.1330614,-0.3177762,-0.2572894,0.0362873,1.0
3.62046242,1.44268275,0.15769,0.1695037,-0.0731826,-0.3746629,-0.2671599,0.0044465,1.0
3.65735531,1.39371155,0.1870632,0.0203848,-0.229013,-0.2014041,-0.364697,-0.0516891,1.0
3.62444997,1.4301181,0.0311375,0.0657678,0.0346065,0.1536846,-0.3514051,-0.059855,1.0
3.54477167,1.44964455,-0.1269698,0.0701308,0.175035,0.5566478,-0.1763225,0.0537157,1.0
3.7201333,1.4492154,-0.2053618,-0.1284838,0.0339508,0.9630203,0.0978947,0.1869202,1.0
3.5142982,1.44420265,-0.2034903,-0.1505256,0.0456333,1.1985898,0.4745722,0.2939939,1.0
3.63298774,1.45785215,-0.0757456,0.0115991,0.0666976,1.2834191,0.7190824,0.2875328,1.0
3.59231949,1.4484048,0.1134753,0.0225782,-0.0453234,1.0918856,0.6739974,0.1927733,1.0
3.6265099,1.4374614,0.2349019,-0.0133753,-0.0415564,0.522244,0.3841162,0.055933,1.0
3.64154577,1.45540835,0.2288699,0.0411987,-0.0251174,-0.1902223,0.0638723,-0.1373053,1.0
0.99282861,1.4426291,0.1491904,0.0579238,-0.1645684,-0.8508682,-0.2179623,-0.3100753,1.0
-0.29388547,1.4956832,0.0200868,-0.0279069,-0.1115203,-1.251626,-0.5346417,-0.4672289,1.0
0.17626166,1.4774859,-0.1193643,-0.095439,0.2036333,-1.3030052,-0.7218242,-0.5555034,1.0
-0.10036945,1.41296385,-0.1023769,-0.1092911,0.1162767,-1.1856794,-0.5523324,-0.4402876,1.0
0.06316543,1.38764975,0.0459909,-0.095892,-0.2771974,-0.8280039,-0.1577377,-0.2558827,1.0
-0.01909733,1.40340925,0.1353502,-0.0569105,-0.1327395,-0.2209425,0.1875162,-0.0768185,1.0
0.0061214,1.39995215,0.1593471,-0.0939727,0.2000928,0.3250241,0.4145384,0.1345396,1.0
0.017066,1.3941765,0.1498461,-0.1384854,-0.071013,0.7019877,0.4958153,0.2607703,1.0
-0.01847744,1.4852643,0.0712514,-0.075686,-0.4060268,0.7903934,0.4313707,0.2915263,1.0
0.03020048,1.43503545,-0.0347257,-0.0163913,-0.0897169,0.5891323,0.2939701,0.2378464,1.0
-0.02148151,1.40514375,-0.1200318,-0.1134753,0.3101707,0.29248,0.2124429,0.0895143,1.0
0.02384782,1.44230125,-0.1670361,-0.1970887,0.2248168,-0.1237154,0.3340721,-0.096643,1.0
-0.00711679,1.44604445,-0.1611352,-0.0371099,0.0368357,-0.5257845,0.4885435,-0.24966,1.0
0.00887632,1.47209765,-0.0826001,0.0782371,-0.0363827,-0.7272243,0.3428459,-0.2913475,1.0
0.00177979,1.43586995,0.0127554,0.0060916,0.0477314,-0.7604122,-0.0272274,-0.2164125,1.0
0.00412464,1.4214754,0.0619173,0.0260472,0.2063632,-0.614655,-0.3657341,-0.0849009,1.0
0.00559926,1.4128268,0.0898004,0.0966191,0.0684261,-0.3793359,-0.4383683,0.0769258,1.0
-0.00165343,1.45528315,0.0453472,0.0371099,-0.1333952,-0.0568748,-0.2710104,0.1616597,1.0
0.00961065,1.4781177,-0.0675082,-0.0232935,0.0772238,0.3777146,-0.0797033,0.1292944,1.0
-0.00115037,1.46507025,-0.1205564,-0.0271082,0.2709508,0.64255,0.2275348,0.1376033,1.0
0.00354528,1.45695805,-0.0993371,-0.0906587,-0.0552297,0.745225,0.6264567,0.1816034,1.0
0.00541687,1.4682293,-0.0707507,-0.1249433,-0.2226949,0.9367347,0.7859111,0.189507,1.0
0.00352144,1.46431925,-0.0053287,-0.0356317,0.0712276,1.0763407,0.5475521,0.1906157,1.0
0.00129819,1.43746735,0.1136899,-0.0075459,0.0705123,0.8410573,0.2092838,0.2059937,1.0
0.00438094,1.5303433,0.1501918,-0.0878096,-0.2327561,0.3555536,-0.045836,0.092268,1.0
0.00251651,1.4809549,0.0302672,-0.0557423,-0.1288652,-0.1205921,-0.2786756,-0.141573,1.0
-0.00530005,1.4260173,-0.0799894,0.0162482,0.1653671,-0.6495357,-0.2861381,-0.2539396,1.0
0.00365376,1.4845371,-0.079608,-0.0297904,0.084126,-0.9453297,-0.1850128,-0.2961993,1.0
0.00422478,1.46366955,-0.0667334,-0.074482,0.0231981,-0.9057879,-0.2781868,-0.2998114,1.0
-0.00615001,1.453197,-0.0644922,-0.0541091,0.1169801,-0.7639289,-0.4760504,-0.1899481,1.0
0.00118136,1.47643685,-0.0299573,-0.0250459,0.0087857,-0.5073428,-0.4574299,-0.0700355,1.0
0.00482202,1.4997244,0.0472307,-0.0109196,-0.0384688,-0.2453089,-0.1264572,-0.0148058,1.0
-0.00304699,1.45463345,0.1140714,-0.011611,0.0694394,0.0384331,0.087893,0.0064135,1.0
0.00138402,1.459229,0.1155019,-0.0588536,-0.1067996,0.2346396,0.0801682,0.0930667,1.0
0.00626445,1.4908135,0.0868082,-0.0295281,-0.2938628,0.3079176,-0.0012994,0.2330065,1.0
-0.00096679,1.43166185,0.053668,0.0562549,-0.0543356,0.4353166,-0.0199556,0.2622724,1.0
-0.00018001,1.43936275,0.0272274,-0.0241518,0.0544786,0.4507661,0.1697063,0.210762,1.0
0.00564814,1.4758885,-0.0050664,-0.0764608,-0.1289606,0.2454042,0.3555775,0.1396656,1.0
0.00087976,1.4526665,-0.0568271,0.0724554,-0.1314044,-0.0678182,0.3831387,-0.0030756,1.0
0.00016928,1.46012305,-0.0606894,0.1647353,-0.1149535,-0.3690958,0.2486825,-0.1184464,1.0
0.0058949,1.47258045,0.0034809,0.1080871,-0.1199603,-0.5964994,0.0863433,-0.1451254,1.0
0.00232816,1.4607072,0.0950813,0.1255393,0.0051856,-0.5305648,-0.1173019,-0.1789927,1.0
0.00114918,1.4597237,0.1369238,0.2058864,-0.0780582,-0.2684474,-0.2959847,-0.1793623,1.0
0.00541091,1.45712495,0.062871,0.1554966,-0.190866,-0.1404762,-0.3033757,0.013113,1.0
0.00319362,1.45272615,-0.031817,0.0583887,0.0849247,0.1675963,-0.4299164,0.1883149,1.0
0.00287414,1.4574468,-0.0672817,0.0183105,0.2285838,0.5423427,-0.3785968,0.2617121,1.0
0.00510454,1.4757812,-0.0828266,-0.0053167,-0.0237703,0.6659269,0.0244975,0.3482223,1.0
0.00347614,1.47330165,-0.116241,0.0293851,-0.0193954,0.8397937,0.2692342,0.2229333,1.0
0.00394225,1.454401,-0.1140356,0.0423074,0.0878215,0.7759094,0.4264116,0.0905395,1.0
0.00310063,1.47223475,-0.0587583,0.0224113,-0.1400948,0.4745483,0.4058719,0.0890374,1.0
0.00092626,1.4898062,-0.0691891,0.1051307,-0.1709223,0.3257871,-0.0023603,0.0197649,1.0
0.0022912,1.45828725,-0.1435518,0.1525998,0.0949025,0.1273751,-0.5265474,-0.0027895,1.0
0.00440478,1.46588685,-0.1595616,0.123477,0.0935793,-0.1773715,-0.7589221,0.0216365,1.0
0.00459671,1.49585605,-0.0784039,0.1425385,-0.0817537,-0.4492402,-0.5417466,-0.0141621,1.0
0.00199199,1.4573753,0.0391841,0.2282858,0.0762463,-0.5133629,-0.3137469,-0.1363277,1.0
0.00342846,1.44935845,0.1329184,0.217247,0.2729058,-0.5535007,-0.2724767,-0.1444936,1.0
0.00211716,1.4641285,0.1298547,0.0562072,0.1645565,-0.5585909,-0.4196882,0.0055432,1.0
0.00175714,1.4541149,-0.0145912,0.0286222,0.083375,-0.3287077,-0.5907774,0.1166105,1.0
0.00466466,1.4551878,-0.2128363,0.0874043,0.1432419,-0.1268506,-0.4525185,0.2037406,1.0
-0.0001955,1.4677346,-0.3030658,0.0607729,0.1021147,0.0462174,-0.1231432,0.1793265,1.0
8.35e-05,1.4685273,-0.1933098,0.0336885,-0.1560092,0.1475096,0.1857042,0.0676274,1.0
0.00424981,1.4495969,0.0305653,0.0846148,-0.3458977,0.0772595,0.2920985,0.0484586,1.0
0.0029099,1.4887631,0.2636313,0.1677036,-0.326848,0.0067711,0.1255631,0.1379013,1.0
0.00107527,1.50146485,0.3975272,0.095129,-0.2124429,0.0994563,-0.2270699,0.2150655,1.0
0.00270605,1.451689,0.3117442,-0.0547886,-0.0215054,0.2166152,-0.3622293,0.1525164,1.0
0.00172019,1.487118,0.0058413,-0.1009226,0.1059055,0.0621915,0.0173688,0.0544429,1.0
-0.00154495,1.51560305,-0.3100634,-0.0713229,0.1052618,-0.2744675,0.496006,0.026226,1.0
0.00083923,1.45783425,-0.391531,-0.0880361,0.1222372,-0.4018068,0.57832,0.0068545,1.0
0.00226259,1.4651537,-0.2802253,-0.1688004,0.1925945,-0.1894832,0.2920389,-0.0574112,1.0
0.0001967,1.51441095,-0.0424862,-0.0970125,0.1459002,-0.0354767,0.1030803,-0.0855803,1.0
0.00166297,1.4561653,0.2581,0.0643492,-0.0843287,-0.0839829,0.0984311,-0.0696063,1.0
0.00297666,1.45674945,0.4033089,0.0791907,-0.2170801,-0.0542402,0.0379443,-0.1289248,1.0
-0.0001359,1.5381634,0.3022075,-0.0276923,0.0857711,0.030303,0.000298,-0.1567721,1.0
0.00062466,1.4949739,0.0368595,-0.12182,0.3806472,0.1465678,0.0213981,-0.0627398,1.0
0.00398397,1.46315695,-0.2644062,-0.1325488,0.1048088,0.4767776,0.0147581,-0.0491381,1.0
0.00431299,1.4736891,-0.4823327,-0.1350522,0.0016451,0.6517887,0.1796246,-0.0456333,1.0
0.00264406,1.4644742,-0.4920602,-0.142324,0.4148364,0.5390048,0.4899621,0.0126719,1.0
0.00307918,1.45540235,-0.2245426,-0.1209617,0.2946377,0.4949927,0.5182028,-0.0547886,1.0
0.00511765,1.47241355,0.1143694,-0.0161767,-0.30967,0.4497647,0.1063347,-0.1055002,1.0
0.00346899,1.49821045,0.281775,0.1487613,-0.2888322,0.2010822,-0.353241,-0.0527501,1.0
0.00278234,1.44653915,0.2898455,0.1284122,0.0531673,-0.1746416,-0.3656626,-0.0159502,1.0
0.00438571,1.48807765,0.1408935,-0.0090003,0.0220418,-0.3794909,-0.0917435,-0.0832081,1.0
0.00333905,1.52608155,-0.1737118,-0.038898,0.0504971,-0.4785657,0.1125336,-0.1679897,1.0
0.00260592,1.4530182,-0.4663467,-0.0422955,0.1561403,-0.5235195,0.04493,-0.1564145,1.0
0.00379801,1.47651435,-0.5248308,-0.0754595,0.0682354,-0.5628228,-0.1078486,-0.1075149,1.0
0.00298977,1.5060842,-0.3457427,-0.0628114,0.1035333,-0.5791068,-0.1244783,-0.1004934,1.0
0.00161767,1.46597625,-0.0139832,-0.0177264,0.0404835,-0.5522132,-0.145638,-0.096786,1.0
0.00300527,1.472944,0.3343582,0.0013113,-0.3372788,-0.5638361,-0.080955,-0.0424027,1.0
0.00505567,1.48410795,0.4677296,0.0425696,-0.3347874,-0.2499819,-0.0199795,-0.0116944,1.0
0.00256658,1.4778435,0.3646493,0.039053,0.0712633,0.1112461,0.1138091,0.1149654,1.0
0.0018394,1.4769733,0.1534581,-0.1232266,0.1652002,0.3768563,0.3162861,0.2568126,1.0
0.00571847,1.4468491,-0.1253963,-0.2200961,0.0930548,0.6611347,0.4231095,0.1929641,1.0
0.00331402,1.48636105,-0.3523827,-0.1199245,0.2436876,0.4750133,0.6507039,0.1202583,1.0
0.0014317,1.490432,-0.3344297,-0.0621915,0.2745748,0.0437737,0.7249236,0.0464201,1.0
0.00633955,1.49261355,-0.0859618,-0.1115561,-0.0148177,-0.1164436,0.405097,-0.1322985,1.0
0.0058043,1.5175998,0.191462,-0.0704765,-0.2130747,-0.1362562,0.1068592,-0.1883268,1.0
0.00396252,1.4478445,0.3612995,0.069344,-0.1763821,-0.1510978,0.0659227,-0.115037,1.0
0.00560045,1.4639914,0.3647804,0.0545621,-0.1505733,-0.0219584,-0.0192285,-0.1166105,1.0
0.00435948,1.4715612,0.2061844,-0.1092672,-0.1673818,0.0961423,-0.1591802,-0.0996232,1.0
0.00416279,1.4447212,-0.0334501,-0.1628757,-0.0777721,0.0451326,-0.0462413,-0.0039816,1.0
0.00512123,1.48466825,-0.2501845,-0.1234531,0.0863433,0.1243949,0.069809,-0.0246882,1.0
0.00435948,1.52937175,-0.3216982,-0.1820207,0.1352429,0.2450943,-0.0207901,-0.0662088,1.0
0.00280738,1.4782369,-0.2093077,-0.2256632,0.0084877,0.2009749,-0.0890136,0.0416994,1.0
0.00372887,1.4408648,0.0359774,-0.1125693,-0.1289129,0.2175689,-0.0843644,0.1293063,1.0
0.00452399,1.5941143,0.2524495,-0.0182271,-0.1049876,0.3087401,-0.060904,0.150454,1.0
0.00275373,1.5314579,0.2978206,-0.0120044,0.0240326,0.4361033,-0.1773953,0.1324534,1.0
0.00381112,1.403898,0.1785159,-0.0550389,0.1554132,0.2542377,-0.2312422,0.15347,1.0
0.00334978,1.61007645,-0.0636458,-0.0306726,0.1749754,-0.158751,-0.0840664,0.1419425,1.0
0.00174642,1.5754521,-0.2886176,0.0472546,0.1204133,-0.33319,-0.1419902,-0.025928,1.0
0.00388384,1.40271185,-0.3996015,0.0196218,0.1832724,-0.4840851,-0.317204,-0.0637531,1.0
0.00351906,1.55661105,-0.3460884,0.0190616,0.1788735,-0.4498482,-0.5122423,-0.0250101,1.0
0.00208855,1.59978865,-0.108254,0.1330256,-0.1333952,-0.3165126,-0.4112482,-0.0403166,1.0
0.00426769,1.4246762,0.1692653,0.2553821,-0.372982,-0.2625227,-0.0181437,-0.0172615,1.0
0.0038898,1.52512195,0.2920985,0.2453804,-0.1367092,-0.1500845,0.1187801,0.0017166,1.0
0.00146389,1.65135265,0.2205372,0.1473308,0.019598,-0.0765204,0.0761628,0.006485,1.0
0.00277996,1.43351555,0.0738621,0.1598835,-0.2413988,0.0264406,-0.0953078,-0.0056982,1.0
0.00495434,1.43536925,-0.1260877,0.2287149,-0.1751184,0.0032187,-0.1918077,0.0480533,1.0
0.00290275,1.53881905,-0.2715707,0.1829982,0.273037,-0.0981212,-0.0686646,0.1677871,1.0
0.0019443,1.4226854,-0.2182126,0.1117826,0.2444386,0.06603,0.1438856,0.1572967,1.0
0.00480533,1.4366865,-0.0644803,0.1639128,-0.2035379,0.2819538,0.4410028,0.0417709,1.0
0.00332355,1.5000224,0.0562549,0.2840519,-0.2463698,0.1491308,0.6980896,0.0411153,1.0
0.00254631,1.45101545,0.1143694,0.2943993,0.0346065,0.080061,0.5671263,0.0007272,1.0
0.00545502,1.41707065,0.1451135,0.1379848,0.025332,0.1536369,0.0688314,-0.0459313,1.0
0.00264049,1.50380135,0.0615001,0.0522494,-0.1311898,0.0421405,-0.4383802,0.0725627,1.0
0.00172734,1.5054643,-0.139606,0.0832319,-0.0387669,0.0097752,-0.914979,0.1241565,1.0
0.00550508,1.4377892,-0.2405047,0.0570178,0.2138734,-0.0368595,-1.0822892,0.1374483,1.0
0.00410676,1.4772475,-0.1700878,-0.0440001,0.1982689,-0.1580834,-0.721097,0.1314759,1.0
0.00363588,1.4759898,-0.0075817,-0.0837088,-0.116384,-0.0923753,-0.1720309,0.0083208,1.0
0.00473857,1.47021415,0.1343727,0.0567436,-0.2526522,0.1196265,0.1579523,-0.0456452,1.0
0.00543356,1.4413297,0.2257347,0.1255631,-0.1345158,0.1979113,0.2533078,0.0960708,1.0
0.00510812,1.4372945,0.2936482,-0.01508,-0.0424266,0.325048,0.1116037,0.2377748,1.0
0.00286937,1.4299035,0.2510071,-0.0827074,-0.0641227,0.549674,-0.2557993,0.2549171,1.0
0.0044632,1.4274895,0.0619173,-0.037992,-0.0412941,0.4272461,-0.4145741,0.239718,1.0
0.00413775,1.5607834,-0.1541257,-0.0500679,0.1100898,0.1032948,-0.2639055,0.1106977,1.0
0.00417352,1.5212357,-0.2448797,-0.0914693,0.2447844,-0.2051115,-0.0088096,-0.1394153,1.0
0.00540853,1.447314,-0.1892686,-0.117135,0.2299309,-0.4668832,0.2373457,-0.2639294,1.0
0.00365496,1.51973965,-0.1239777,-0.1036644,0.0691891,-0.4863858,0.2917767,-0.2480507,1.0
0.00379443,1.5356958,-0.0827193,-0.003624,-0.0376463,-0.3086925,0.1218557,-0.1560211,1.0
0.00491619,1.47376655,0.0072122,0.0776768,-0.0550508,-0.1542926,-0.161612,0.0200868,1.0
0.00546455,1.4919877,0.0833035,0.0422359,-0.1302481,-0.1360655,-0.4130483,0.1656532,1.0
0.00404239,1.48821475,0.0466585,-0.0236034,-0.1116872,-0.24755,-0.424993,0.1853585,1.0
0.00422716,1.4047861,-0.0634074,0.0205994,0.075078,-0.1807928,-0.2577543,-0.0570059,1.0
0.00400901,1.4839411,-0.1252651,0.0825405,0.0639081,-0.1662016,0.1811504,-0.2198696,1.0
0.00245214,1.5034616,-0.0977039,0.017488,-0.0658035,-0.2658725,0.6759405,-0.0636816,1.0
0.00412583,1.4395237,-0.0375748,0.0151515,0.113821,0.1371741,0.6507277,0.0283718,1.0
0.00447273,1.45301225,0.0201225,0.0768065,0.2347231,0.6019473,0.5047917,0.1048207,1.0
0.00422955,1.4845252,0.0794291,0.0587106,-0.0204682,0.5971909,0.6366611,0.2572298,1.0
0.00349045,1.4270723,0.0824809,0.1033783,-0.1270175,0.4009366,0.700891,0.2316833,1.0
0.0049758,1.4359772,-0.0092506,0.1245499,0.1389384,0.1434922,0.4289508,0.0383139,1.0
0.00517964,1.5814185,-0.1193643,0.0176311,0.2261281,-0.269413,0.1173496,-0.0970721,1.0
0.00405312,1.49314405,-0.2105236,-0.0323415,0.0233531,-0.5779505,-0.1082301,-0.2202392,1.0
0.00457644,1.44174695,-0.2377152,0.0618458,0.0208378,-0.6499648,-0.3784657,-0.3275037,1.0
0.00026226,1.55151485,-0.1464725,0.1231909,0.0644207,-0.6265044,-0.5067229,-0.3005028,1.0
0.00279427,1.50607825,0.0478029,-0.0255823,-0.0541687,-0.4609942,-0.4580498,-0.1824498,1.0
0.00531554,1.44183635,0.2179503,-0.1156807,-0.1143336,-0.159049,-0.2624631,-0.0220299,1.0
0.00178576,1.47820115,0.2206802,-0.027597,-0.240922,0.3576279,-0.0378728,0.0653028,1.0
0.00086308,1.48180125,0.1813293,-0.0442266,-0.3118634,0.8546829,0.2008319,0.1505375,1.0
0.00321984,1.43767,0.1509547,-0.1820683,-0.0871301,0.9906411,0.5100727,0.3414512,1.0
0.00364423,1.46262645,0.0324011,-0.268364,0.1070023,1.0390401,0.4766345,0.3862143,1.0
