att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,class
1.013342,0.99173,0.99424,1.000399,1.021143,1.016356,0.99414,1.017282,1.020239,0.989646,1
0.025164,0.202113,-0.167391,-0.10517,-0.222613,0.173523,-0.067229,0.118138,0.039475,0.081208,2
1.004893,1.006089,0.996331,1.006418,1.003997,1.000953,0.999156,1.001081,1.003318,1.001498,1
0.271404,-0.050104,0.231942,-0.133173,-0.239027,-0.079604,-0.291504,-0.280711,-0.081879,-0.20294,0
0.971273,0.970986,0.860834,0.968382,0.965026,0.872626,0.980599,0.935763,1.040787,0.918262,1
-0.000226,-0.000391,0.000308,-0.000112,-0.000483,0.000179,-0.000049,-0.000405,-0.000382,-0.000214,3
0.923355,1.024348,0.933086,1.033202,0.928898,1.086816,0.954463,1.023773,0.987632,0.926631,3
0.036384,0.141938,-0.170274,0.198953,-0.217945,0.159478,-0.296565,-0.044442,0.149567,0.218133,2
1.143498,1.062998,1.1263,0.829762,1.123323,0.980902,1.056948,0.967656,1.031468,0.961705,3
0.022874,-0.025203,-0.00049,0.012474,0.011112,-0.015356,-0.022028,0.019414,-0.02173,0.006781,1
0.961685,1.071424,0.974049,0.998198,1.007234,0.949139,0.971635,0.937398,0.930797,0.942783,1
-0.065812,-0.067296,-0.024828,0.090759,0.09277,-0.030651,0.093335,0.008753,0.018252,-0.080389,0
1.388924,1.42933,1.164081,1.029185,0.954103,0.625027,1.447077,1.050683,1.14419,1.336669,1
0.048017,0.056601,-0.050343,-0.053209,0.018387,-0.027186,0.060611,0.060011,-0.048428,0.087658,3
0.976903,0.9898,1.010168,0.970054,1.035857,1.003864,0.969671,0.977503,0.961837,1.026565,1
-0.408607,0.299275,0.275976,0.18824,-0.078387,0.176837,0.469895,-0.127954,-0.487849,0.048026,0
0.93712,0.928321,0.99511,1.000778,1.056521,0.998689,1.10555,1.045571,0.891422,0.914006,1
0.339514,0.57468,0.176021,0.014782,0.145103,-0.020543,-0.10397,0.185741,0.223946,0.253831,2
0.949675,1.007894,1.027676,0.986843,1.055643,0.863072,0.871764,0.870272,0.93853,1.052207,0
-0.252631,0.284716,0.551086,0.213315,-0.182804,-0.323644,0.328278,-0.0199,0.207199,-0.141524,2
0.687315,1.293851,0.777579,0.764245,1.224904,1.075637,1.035129,1.103397,0.958885,0.834352,3
-0.386547,-0.250027,0.167981,0.025287,-0.064487,0.416451,-0.213468,0.201732,-0.329245,-0.209456,3
1.068074,1.068394,1.086398,1.068273,0.902004,0.983554,0.920372,0.936735,0.934414,0.926455,0
0.357168,0.383304,-0.117205,-0.056165,-0.308761,0.247636,0.047845,0.364033,-0.083377,-0.206998,1
0.858677,0.699359,1.225972,1.073801,0.945897,1.176977,1.240014,1.302833,0.99162,0.874029,2
0.017354,0.018536,-0.017803,0.014967,-0.011753,0.011094,-0.007644,-0.017195,0.009932,0.007122,3
0.952344,1.044485,1.042609,0.943825,1.044536,1.02741,0.961461,0.948414,0.943368,1.023178,2
0.00775,-0.025747,-0.009741,0.007288,0.006315,-0.024679,-0.011077,0.015537,0.020139,-0.030269,1
1.049442,0.909983,0.918913,1.004055,1.052811,1.021594,1.026015,1.071145,1.028875,1.024093,2
-0.107001,0.07471,0.089054,0.127526,0.038676,0.030987,0.116194,0.091416,-0.025466,-0.007224,3
0.967988,1.093432,1.068115,1.021411,1.075089,0.892245,1.08005,1.053301,1.144981,1.164396,2
0.001823,-0.029512,0.041863,0.01718,-0.018978,-0.018751,-0.030942,0.013986,-0.022185,0.006919,2
0.960636,1.050774,1.045611,0.950067,0.927462,1.061124,1.083496,0.913305,0.98054,1.013331,3
-0.024757,0.063878,0.061841,0.015652,-0.046722,0.006527,0.051089,-0.028499,0.04035,0.045424,0
0.990303,1.067739,0.966157,0.935271,0.999937,0.982407,1.002125,0.039051,1.067189,1.060073,3
0.017819,-0.007482,-0.012034,0.011999,0.013091,0.001264,-0.004226,0.698911,-0.014685,-0.01852,3
0.801491,1.042349,0.935353,1.022229,1.083455,1.196644,0.804396,0.923945,0.92666,1.340632,3
-0.045349,-0.05628,0.035733,-0.030463,0.075814,0.009504,0.006223,0.081495,-0.018759,-0.081964,1
0.99725,0.981157,1.016697,1.020688,0.998653,1.021687,1.018423,1.002303,0.972982,1.011887,2
-0.192686,-0.155973,0.208921,0.184504,-0.277504,0.35006,-0.422587,0.144427,-0.150307,0.195941,3
0.981151,1.027418,1.023013,1.018594,0.997029,0.995197,0.995852,1.042747,1.042253,0.957331,3
0.179401,-0.034808,0.300257,0.297705,0.2435,-0.270933,-0.284898,-0.175748,-0.145649,0.231633,3
0.908579,1.017016,0.860023,0.756354,0.846741,0.844753,1.229086,0.940451,1.141676,0.856207,1
0.06655,0.140545,-0.333486,0.307097,-0.282654,-0.30723,0.249577,-0.173104,-0.226503,-0.021122,1
0.952482,0.968926,1.066208,1.032397,1.014794,1.058651,1.001011,1.042132,1.062422,0.997075,3
-0.01758,0.008433,0.025911,0.022609,0.015848,-0.023032,0.00654,0.00172,0.009092,0.003583,1
0.993045,1.025287,1.010884,0.971499,1.007126,0.993498,1.00461,1.009234,0.982289,1.032825,1
0.023633,0.011516,-0.011454,-0.005838,-0.010692,0.007852,-0.009226,0.027573,-0.002155,-0.024101,3
0.111906,0.455237,0.559306,1.055562,0.733417,1.232513,0.78196,1.412032,0.56292,0.891666,1
-0.005606,-0.007007,0.002339,0.006275,-0.002928,0.001862,-0.00078,0.003894,0.00285,0.003737,2
0.965473,1.248418,0.999146,0.909568,1.110425,0.995636,0.790814,1.128927,1.096686,0.905765,3
0.133854,0.050888,-0.304309,0.006803,-0.150838,0.003033,0.015448,0.165205,-0.297683,0.097585,0
1.053895,1.026558,1.007921,0.988193,0.95405,0.950687,0.9933,0.96098,1.028176,1.046819,3
0.212875,-0.018431,-0.191981,-0.023952,0.026142,0.103867,-0.004262,-0.16527,0.072555,-0.198761,2
1.07719,1.138541,0.919299,1.010234,1.039487,0.90999,1.116206,1.113612,1.172793,0.902254,2
-0.144139,-0.079908,-0.115965,-0.140505,-0.138416,0.032689,0.093395,0.092476,0.066048,-0.183491,3
1.034182,0.838985,0.927944,0.915712,1.01837,0.852086,0.877828,0.864792,1.022732,1.066973,1
0.025032,0.082996,0.047748,-0.031615,0.050733,0.065607,0.099457,0.343856,0.04042,0.062545,3
1.102366,1.097578,1.0117,1.08743,1.092648,1.067762,1.126439,1.016276,1.053578,1.109259,2
-0.052586,-0.009887,0.007098,0.00234,-0.041028,0.042801,0.031115,-0.026513,-0.018113,0.002038,2
1.050896,1.036749,1.052687,0.977969,0.962995,0.956854,1.044108,1.008092,0.943925,1.004783,0
-0.22201,0.045087,-0.336225,-0.230141,0.343367,0.047404,0.000827,-0.258966,-0.022938,0.094672,1
1.02198,1.007041,1.009314,0.983684,1.013489,1.01151,1.009659,1.020508,1.007238,0.994521,2
0.02143,0.019382,-0.017538,-0.047816,-0.059328,0.025482,0.02426,0.057696,-0.069252,0.032922,1
1.2552,0.944827,0.922753,0.919552,1.243658,0.965049,1.246422,0.77507,0.970023,0.804285,3
0.062879,-0.006927,-0.045236,-0.049685,0.126666,-0.143671,0.042716,0.15557,-0.029126,0.062889,3
0.911564,1.016455,0.957683,0.981887,0.9356,1.01884,0.998712,0.986857,0.953654,0.925782,0
1.532117,-0.620595,-0.332687,-0.807658,0.342444,-0.45894,0.890406,0.204962,-0.133007,-0.417948,1
0.995488,0.999138,1.000473,1.000438,1.004839,1.003144,1.002999,0.999098,1.00363,1.002582,3
-0.017152,0.167758,0.040114,0.004384,0.092828,-0.003824,-0.154579,0.156476,-0.221241,-0.228601,3
0.971595,0.974928,1.035525,1.031814,0.996932,0.993525,1.034982,0.983447,1.037533,0.96366,1
-0.27297,0.264997,-0.332791,-0.238211,-0.056798,-0.101517,0.238769,-0.140771,0.099513,-0.000443,3
1.104168,0.929707,1.19999,0.947714,1.094038,1.210981,1.02857,1.148183,0.911545,0.912835,2
-0.282685,-0.150807,-0.19,-0.320132,0.219577,0.312578,0.129651,0.233788,-0.2514,0.25595,0
1.18778,0.64785,0.668523,0.599945,0.898477,0.968524,1.124273,1.344996,1.303534,1.353779,1
0.017853,-0.022799,-0.015605,-0.036365,0.003833,-0.038553,-0.031784,-0.022713,0.030242,0.030276,1
0.929495,1.034073,0.924952,0.958598,1.031679,0.974132,0.949039,0.998627,1.00378,0.935815,3
0.044283,-0.057776,0.025845,-0.098311,0.071894,0.013649,0.017254,-0.021948,0.041507,-0.021574,1
1.071632,0.821104,0.896012,0.912672,1.022906,0.994088,0.985294,0.928025,1.059646,1.00674,0
0.030588,-0.010916,0.009885,0.018456,-0.0307,0.003108,0.00664,-0.041518,-0.037139,0.011509,1
1.263959,1.021856,1.349953,0.896665,1.387698,0.861765,0.558577,1.352869,1.227463,1.111492,1
0.38648,-0.155077,-0.08297,0.10454,0.273002,0.148451,-0.30329,-0.405312,0.22987,-0.260994,3
0.368322,1.12435,1.099516,0.308257,0.846244,0.974751,1.28966,0.4184,1.518956,1.311827,2
-0.104596,-0.039989,-0.048078,-0.01682,0.12795,0.092498,-0.095761,-0.035333,-0.076196,-0.004106,1
1.029657,0.91232,0.97323,0.99406,0.915662,0.887433,0.854123,1.12498,1.056586,1.126206,3
-0.048933,0.028871,0.013222,-0.003706,-0.006031,0.119167,-0.119662,0.129819,-0.135649,0.011996,0
0.996267,1.244191,0.641852,1.308949,0.898934,1.057362,0.860517,1.5611,0.978835,1.343841,0
-0.034907,0.022061,0.018652,-0.032971,-0.015701,0.022933,-0.004453,-0.04179,-0.046241,0.030169,0
1.041743,1.052225,0.898465,1.162296,1.242292,0.930816,0.944768,0.79337,0.894524,0.823461,2
-0.192492,-0.97455,-0.304529,0.050043,-0.704786,0.367536,0.520334,0.147034,-0.536545,-1.205511,2
1.000521,1.020224,0.994625,0.985436,0.983511,1.017029,0.986095,0.97405,0.98173,1.019247,1
0.260585,0.350805,-0.123781,-0.060283,0.024946,0.205055,-0.376811,0.073046,0.171804,-0.00381,3
0.969115,0.83215,0.64398,0.679162,1.305845,0.939688,1.326993,0.66095,0.705047,0.825046,0
-0.161388,0.218801,-0.144416,0.134512,-0.186045,0.127432,-0.03372,-0.032553,-0.097299,-0.04431,1
0.927835,1.150281,1.134822,0.900479,0.980005,0.884524,1.121247,0.957982,1.129282,1.127485,3
-0.242445,0.562936,-0.191167,0.067627,0.578122,0.15475,-0.070745,0.147393,-0.245392,0.30195,2
1.357233,0.636195,1.379079,0.219346,0.837393,1.811239,0.297354,1.62284,1.009796,1.574037,1
0.077793,-0.127704,-0.063369,-0.138911,0.104536,0.060753,0.158031,-0.134151,-0.125609,-0.160633,2
0.771125,1.210492,1.199085,0.770594,0.805926,0.970981,0.840726,0.816326,1.196291,1.073515,1
0.012876,0.065637,-0.048215,-0.054054,-0.060302,0.044646,0.006765,-0.040244,0.000329,-0.025091,1
0.996461,1.040301,0.983135,0.963135,1.014121,0.967754,1.016849,1.01149,1.010622,1.002907,1
-0.143166,0.047388,0.277867,0.342664,-0.217714,-0.276543,-0.366449,0.2063,0.095112,0.229495,1
0.980488,1.009726,1.027698,0.981975,0.99645,1.007455,0.992701,1.020877,0.99398,0.988229,3
0.125182,-0.250443,-0.216418,0.12141,0.051996,0.07303,0.005063,0.112991,0.344868,0.281919,3
1.065289,1.114927,0.904885,0.99639,0.974518,0.920857,1.106539,1.016519,1.122678,1.133954,3
-0.081658,-0.01886,-0.286465,0.242869,-0.228357,-0.038534,0.062147,0.126667,0.279056,0.316267,1
0.93377,0.860925,1.059146,0.995144,0.830528,0.926908,1.018238,0.915711,0.923989,1.071426,1
0.014449,-0.076586,-0.181265,0.200402,0.089494,-0.013638,0.103147,-0.21165,-0.064891,-0.02217,0
0.986023,1.000347,1.005293,1.026928,1.037684,1.052214,0.492894,0.956749,1.011185,0.948195,0
-0.022411,-0.098792,0.200025,-0.064605,0.219973,0.158112,0.172196,0.163162,-0.156967,-0.308911,1
1.016484,0.866638,0.925131,1.103408,1.015177,0.925646,0.951689,0.885464,1.075902,1.0484,2
0.419849,-0.251869,0.543447,-0.503797,0.141313,-0.377266,0.091097,-0.37212,-0.272894,0.097055,1
1.001359,1.001436,0.997449,0.990837,0.995586,1.001831,1.009429,0.999986,0.99634,0.996611,1
-0.043968,-0.007686,0.015247,-0.050171,0.087251,0.024419,-0.081188,0.064744,-0.076679,0.02336,1
0.806561,1.174004,0.726899,1.101931,1.394762,0.74409,0.763161,0.755961,1.167011,0.670634,3
-0.272985,0.381244,0.207048,-0.297081,-0.110181,0.03331,0.145624,-0.31155,-0.096092,0.081821,2
0.970675,0.98707,0.984369,0.947034,0.807522,0.76607,1.059243,0.987675,0.783733,0.849444,3
-0.480824,-0.410376,0.485601,0.073245,0.112153,0.161237,-0.148884,0.310972,0.244241,0.253041,0
0.95499,1.060076,1.082362,1.033438,0.97473,0.916776,0.962001,1.020211,1.001627,0.961927,3
0.018864,-0.008114,-0.07109,0.055256,0.040327,-0.021353,0.036945,-0.078233,0.075904,-0.037199,3
0.901818,1.179874,1.066184,0.83295,1.15819,0.774768,0.805012,0.831672,1.10146,0.904784,3
-0.020418,0.01077,0.197819,0.294276,-0.142369,-0.171111,0.080976,-0.086745,-0.073613,0.219373,3
1.47124,1.19754,0.558264,1.355791,1.022339,1.061024,0.626697,1.060261,1.170316,0.966003,0
0.057006,0.179087,-0.176436,0.092272,0.045895,-0.20737,-0.210614,0.014549,0.203984,0.049568,1
1.188819,1.073513,0.984334,1.154717,1.034223,1.111388,1.200482,1.206808,1.20017,0.998659,3
0.072125,0.076404,0.000781,-0.112659,-0.130065,-0.169462,-0.050194,0.105082,0.115387,-0.065294,2
0.862346,1.093126,1.025347,0.909198,1.061376,0.89447,1.144561,1.034856,1.127291,1.045732,3
0.897416,0.095988,0.066268,0.072525,-0.001234,-0.04647,0.073013,-0.06338,0.019421,-0.003432,1
0.871981,0.925595,1.21727,0.804691,0.996105,0.742517,1.231506,0.759537,1.162635,1.163821,2
-0.124861,-0.022691,-0.171692,-0.001539,-0.2081,-0.167006,0.678197,0.087222,0.050954,0.23733,0
1.012782,1.027424,1.037163,1.242132,1.237385,1.144783,0.864001,0.828813,1.001052,1.19517,3
-0.006176,0.003637,-0.026847,-0.023926,-0.018658,0.010949,0.002301,0.025077,0.02229,-0.023022,1
0.994852,1.006274,1.002115,0.996476,1.004668,1.008755,0.996435,0.991632,0.992458,0.997467,0
0.006125,-0.002361,-0.004198,0.005621,-0.013335,-0.00175,0.002491,-0.011333,0.007793,0.007955,2
0.902488,0.866591,0.948992,1.168467,0.823669,1.059462,1.234094,1.196267,1.010606,0.73959,1
0.002633,-0.003145,0.002203,-0.006124,-0.005875,-0.002225,0.521464,0.000974,0.002034,0.001701,0
1.300731,0.711257,0.973343,1.36067,1.054413,1.159102,0.957427,1.262954,1.312031,1.289691,0
0.001549,-0.00127,-0.008737,-0.003462,-0.004608,-0.002073,0.005072,0.00259,-0.002023,-0.006228,3
1.114998,0.851974,1.165821,1.215039,0.935542,1.064443,1.091804,1.034801,1.117362,1.273643,3
0.037396,0.042357,0.746235,-0.011609,0.03556,-0.042298,0.018103,0.043229,0.039987,0.003063,2
0.964177,1.047234,1.058225,1.035139,1.014737,0.995188,1.012779,0.947906,1.000142,1.00268,1
0.176035,-0.196073,0.06917,0.16783,0.208517,-0.150459,-0.249637,0.080509,0.122332,-0.115966,1
0.962263,1.040727,1.041398,0.978161,0.973604,1.039128,1.044309,1.048676,0.96571,0.988584,3
0.14492,-0.211545,-0.049814,-0.30328,-0.164297,0.086077,-0.314472,-0.158058,-0.17643,-0.274516,1
0.990491,1.062255,0.931103,0.972708,1.013927,1.043342,0.93748,1.039117,1.01405,0.955804,1
-0.154253,-0.202258,-0.134557,0.203253,-0.245334,0.075378,-0.080389,-0.084038,-0.097454,-0.267341,1
1.009107,0.935436,1.102108,1.117661,0.939538,1.084606,0.977651,1.085963,1.020688,0.89551,0
0.08605,-0.156889,0.011487,0.225955,0.232455,-0.248745,-0.120499,-0.118699,-0.263544,0.052012,1
1.07383,0.764027,1.022319,1.019603,1.189652,1.117498,1.027001,1.15999,1.134403,1.230677,1
-0.128823,0.189848,-0.143872,-0.175925,-0.091459,-0.145544,0.059165,-0.03868,0.165425,-0.015741,2
1.303179,0.720001,0.655172,0.701882,1.472532,0.811234,1.400979,0.693502,0.931664,1.136614,3
0.001315,-0.001344,-0.002167,0.002207,-0.001835,0.002048,-0.000299,0.000575,0.001633,0.000355,3
1.009347,1.011203,0.995839,1.0006,1.006377,1.011121,0.99228,0.99654,0.996724,1.004844,1
-0.004025,-0.006294,0.005594,-0.003663,-0.006962,-0.008401,0.002608,0.000469,-0.004807,0.006244,2
0.771919,1.14777,0.752157,1.200184,0.78978,0.847,0.991215,1.110723,1.016598,0.90144,2
0.252649,-0.213056,-0.220218,-0.265216,0.02358,0.271132,0.302854,0.206442,-0.001753,0.175128,1
0.987944,1.017485,1.031108,1.023548,0.967356,1.001508,0.961034,0.975591,0.95306,1.028374,2
0.011245,0.014296,0.005467,0.016275,0.013804,0.006969,0.008124,0.022954,-0.004845,0.021626,1
0.870071,1.193166,0.829684,1.213603,0.897097,1.136516,1.144554,0.971783,0.946448,0.831026,1
0.019031,-0.139125,0.171789,0.054538,-0.115294,-0.122617,0.353853,0.164651,-0.012367,-0.114275,0
1.050404,0.537974,1.039396,1.029705,0.690242,1.270781,1.123969,1.125994,1.413434,1.063934,2
0.057682,0.106526,-0.174492,0.291127,0.16697,0.141598,-0.035027,-0.079264,-0.270189,-0.30178,3
1.020245,0.967928,1.041644,1.036983,1.028744,0.997132,0.971985,0.996244,0.984038,1.003062,2
-0.009053,0.007713,0.00068,0.016645,0.018755,0.002692,-0.019486,0.014503,0.015272,-0.010326,1
0.446136,0.66567,0.637501,1.443123,1.50015,0.884786,0.812578,1.525654,0.898356,0.833745,3
-0.127539,-0.417432,0.281968,0.20484,0.228332,0.341456,-0.159207,0.359175,-0.192382,0.198474,3
1.015168,0.983165,0.992203,1.015883,0.983312,1.01651,0.999089,0.993468,1.01448,1.019947,2
0.005821,0.039175,0.044625,-0.024963,0.028641,0.008927,0.001847,0.026369,-0.022277,-0.026927,3
0.994597,0.954701,1.116442,1.046332,1.128922,0.972168,0.98692,0.96636,1.076514,0.946111,3
0.91579,-0.084629,0.084583,-0.132891,-0.099972,0.242849,-0.105885,-0.268553,-0.255127,-0.100517,1
1.270212,0.854738,0.713462,1.38321,0.850873,0.593363,1.082027,1.196125,0.612276,1.238416,1
0.476471,0.084641,0.044035,0.087481,-0.022038,0.094789,0.101596,0.039295,0.037271,0.088103,1
1.231888,0.962635,1.046501,0.926232,0.929183,0.803742,1.222991,1.006861,1.220789,0.805479,0
0.03261,0.122067,-0.274805,0.284132,0.103409,0.111017,-0.178105,-0.033707,-0.197775,-0.241224,1
1.17654,1.231781,1.297359,0.942486,1.06199,1.014167,1.121394,1.302358,1.192238,1.087008,1
-0.22441,0.022637,-0.016965,-0.232402,0.062786,0.203493,0.008853,-0.240796,-0.002124,-0.136364,1
0.844163,0.396084,0.60838,1.61555,1.359588,1.699841,0.638792,0.283654,0.694941,0.957635,1
0.018458,-0.020213,-0.023491,0.030351,-0.00842,-0.024852,0.012006,0.022772,0.026992,0.011543,3
1.181246,0.882551,0.768983,1.067114,0.756857,0.835449,0.78905,1.197528,1.218372,1.09567,0
0.012469,-0.111056,-0.048641,0.071429,-0.18791,0.029986,0.014428,-0.104102,0.17451,0.112712,3
0.956455,0.997339,0.959047,0.927012,0.916554,1.066241,0.982329,0.949988,0.943386,1.067694,1
0.021519,-0.005745,-0.01456,0.018156,-0.015055,-0.011746,0.002225,-0.01082,0.007126,0.003292,0
0.831461,0.583893,0.405095,2.062749,2.152505,0.232953,0.995429,0.99327,0.656252,1.78875,0
0.038564,-0.007115,0.044886,-0.04116,-0.000242,-0.04231,0.044337,-0.041356,0.044679,0.00113,1
0.990585,1.007268,0.979511,0.999449,0.99801,0.994805,0.981079,0.98576,0.988912,1.016115,3
0.126041,-0.198839,0.024009,-0.132649,0.092912,0.15395,0.14072,0.14098,-0.150146,-0.083888,1
0.992892,1.004652,1.0074,0.988652,1.011312,1.012464,1.005232,1.011973,1.012529,0.995556,3
-0.003016,-0.005906,-0.001843,-0.010714,0.004044,0.005198,-0.003122,0.002185,-0.009432,0.000092,3
0.98196,0.94609,1.004453,1.025056,1.042953,0.959104,1.035333,0.954939,1.036472,0.976507,3
-0.069737,-0.069219,-0.001759,-0.074069,-0.076777,0.064546,0.023092,0.013282,-0.090338,0.076987,2
1.037646,0.995055,1.054446,1.13299,1.043345,1.123002,0.889924,0.916978,1.110668,0.935731,2
-0.061934,-0.109882,0.086556,0.07756,-0.010257,0.052293,-0.072853,-0.081916,0.074857,0.012411,0
1.146693,1.459098,0.807196,1.366978,0.992472,1.216762,1.145704,0.792975,1.168112,1.182384,1
-0.135357,0.136091,-0.09171,0.031559,0.107972,-0.154234,0.037445,-0.148477,0.11178,-0.072557,2
0.945266,0.939518,0.975497,0.913007,0.939099,1.033629,1.072437,0.973361,1.043895,1.080352,1
0.14758,-0.095151,0.765564,0.091656,0.260906,0.404985,0.348215,-0.236892,0.149335,-0.224039,2
1.150212,0.945785,0.857268,1.098465,0.942185,0.866484,0.925793,0.913956,1.121975,0.953697,3
-0.003792,0.011922,-0.011565,0.001269,-0.012299,-0.01303,-0.00989,-0.008226,-0.002086,-0.002274,1
1.036518,0.898227,0.932395,1.099443,1.085173,0.996978,1.013174,1.06292,1.060176,1.012104,0
-0.194517,-0.197883,0.065819,0.143815,0.021203,0.067582,0.207238,0.178289,-0.165911,0.081037,1
0.875826,1.069967,1.119757,0.945766,1.092423,0.99283,0.866715,0.938486,0.906281,1.143462,3
0.027018,0.003038,-0.102191,-0.102586,0.074815,-0.070268,0.076673,-0.087204,-0.107271,-0.073479,2
1.243884,1.296184,0.709983,1.260308,0.759067,1.236189,1.301752,1.169822,0.765802,0.91333,2
-0.302236,0.261962,-0.022529,0.236308,-0.286611,0.286388,-0.261193,-0.301248,0.210423,-0.246197,1
1.005495,1.021904,0.929936,0.87043,1.017797,1.037963,1.090496,1.00747,1.077403,0.901315,2
0.161368,-0.046298,0.108136,0.030362,-0.23248,0.155281,0.990846,-0.083141,-0.184551,-0.18249,0
0.873188,0.886494,1.049053,1.115985,1.056787,1.098367,1.045971,1.078724,1.094708,1.013624,1
-0.640566,-0.689982,0.23058,0.739224,-0.034461,0.529116,-0.575934,0.71611,0.20102,0.044912,1
1.117559,0.796342,0.996094,1.194239,1.092058,1.192354,1.186674,1.019118,0.950503,1.057529,1
0.169701,0.498427,0.186034,-0.051079,-0.421124,0.551892,-0.14786,0.639051,-0.235708,-0.613662,1
0.968197,0.793066,0.860745,1.114404,0.810103,0.929878,0.945637,1.038399,0.99545,0.99265,2
0.952102,-0.361005,-0.258305,0.228002,-0.471621,-0.381789,0.144062,0.171932,-0.367107,0.097817,1
1.001273,0.995352,0.996427,1.001699,1.002806,0.996773,0.985315,0.982708,0.984038,1.01634,2
-0.220478,-0.006816,-0.055914,0.103072,-0.101051,0.272432,0.022496,-0.193536,0.186231,0.199795,0
1.011396,1.017026,0.99803,1.008203,0.991507,1.006738,0.988679,0.983775,1.016492,0.982454,0
0.04263,0.095097,-0.01304,0.009733,-0.083683,-0.085795,0.10131,0.033726,-0.067937,-0.090624,2
1.005732,0.996812,0.991143,0.997487,0.993225,1.008329,1.00549,0.997631,0.992904,1.00326,1
-0.350765,-0.394299,-0.527403,0.026263,0.392633,0.217766,0.381168,-0.233563,0.363293,0.165692,3
0.929152,1.606007,1.812374,0.754811,2.022021,0.498978,1.85944,1.166112,1.321462,0.177927,2
0.053096,-0.143478,0.234259,0.257841,0.316526,-0.299233,0.099218,-0.251548,-0.300846,0.181216,1
1.451541,1.039348,1.012644,1.431995,0.359667,1.064906,0.815674,1.330835,0.770849,0.711345,3
0.314751,0.225182,-0.104134,0.235159,0.102905,0.281194,0.215736,0.185891,0.096821,-0.015896,3
0.847722,1.09124,1.031224,0.7759,0.851972,0.973194,1.045737,1.092256,1.28445,0.795558,1
0.006356,0.029806,-0.030866,0.008588,0.028613,-0.039611,0.005842,-0.028369,0.04213,0.013897,3
1.00898,0.991755,1.003782,1.009956,0.988673,1.010812,1.004713,1.008933,0.993257,1.007152,2
-0.017422,0.026477,-0.020296,0.010468,-0.003406,-0.025368,-0.006189,-0.025172,-0.034341,-0.053736,1
1.009126,1.154136,1.073679,0.875826,0.825508,1.114987,1.02465,0.847675,0.964336,0.829422,3
-0.019848,-0.175494,0.013972,0.06746,-0.099378,-0.130843,0.139275,-0.033844,0.175783,-0.167917,3
0.925773,0.979589,1.048573,0.91747,1.135092,1.131323,0.890902,1.077159,0.946877,1.088163,2
-0.014952,-0.076125,0.064577,0.136707,0.103212,0.06986,-0.044163,-0.077642,0.144455,0.023083,1
1.021392,0.991461,1.029755,1.017028,0.987924,1.035062,0.981151,0.965457,1.020944,1.035443,1
-0.207948,0.259011,0.111635,-0.096756,-0.025442,0.256071,-0.217565,0.108449,-0.134233,0.139072,0
0.950597,1.020224,0.987057,0.986353,1.024155,0.962198,1.016139,0.97052,1.013099,0.961099,2
-0.103008,0.027035,-0.009039,0.026643,-0.014594,-0.04933,-0.001887,0.027772,-0.066199,0.064535,3
0.890672,1.01928,0.962215,0.946365,1.031903,0.998487,1.035409,1.070936,0.903208,1.085693,3
-0.303528,0.172333,0.183731,0.048009,0.164364,0.289787,-0.152752,-0.083085,0.052628,-0.201062,2
1.012035,1.063269,0.992112,0.972685,1.003046,0.997149,1.016006,1.018026,0.963584,0.972294,0
0.024433,-0.005776,0.021814,-0.032844,-0.074586,-0.008767,0.084969,-0.015122,0.025739,0.095175,0
1.24308,1.262777,0.697784,1.130231,1.063054,1.231367,1.067385,0.714792,1.302681,0.858703,1
0.041262,0.029437,-0.040073,0.038323,-0.019117,0.020795,0.0063,-0.026815,-0.028637,0.017636,1
0.992276,0.931287,1.075155,1.017449,0.945151,1.074444,0.998944,0.943018,1.051221,1.063183,2
0.028493,-0.004622,-0.053553,0.035286,0.025326,-0.013406,0.053592,-0.02794,-0.026618,0.013703,1
1.021463,0.957409,1.013701,0.959632,1.059711,0.962123,0.98237,0.976202,0.962131,0.941025,2
0.002695,0.004818,0.00081,-0.001325,0.003937,0.003713,0.00209,-0.002424,-0.004578,0.000609,1
0.988415,0.834537,1.357744,1.033867,0.590335,1.211777,1.546075,0.842819,0.962793,1.501921,0
0.071746,-0.053766,-0.134374,0.059806,0.168918,-0.226834,0.195063,0.192144,-0.041536,0.161228,2
1.247822,1.102898,1.209861,1.272796,0.797346,1.315833,0.737365,1.246621,1.250941,1.240652,0
-0.435263,0.321424,-0.333816,-0.395252,0.375749,-0.467774,-0.494629,-0.269897,0.011173,-0.368083,2
1.190352,0.351202,1.479422,0.909177,0.969018,0.874179,0.833992,1.608851,0.410799,1.683346,1
0.04901,-0.04336,0.032737,-0.05008,-0.042577,-0.00435,0.005133,0.038924,0.01609,0.023246,1
1.004634,0.717306,1.056394,1.238661,0.59337,0.871465,0.877444,0.814992,0.727606,0.849743,3
-0.008991,0.000042,-0.000483,0.001075,-0.002912,-0.001573,-0.009008,-0.005971,-0.005982,-0.006073,1
0.995542,0.933115,1.051137,0.965017,1.026583,0.997567,1.042556,0.940186,1.08267,0.908707,2
0.021841,-0.019673,0.021789,0.002711,-0.001612,-0.008381,0.019234,0.019519,-0.023316,0.020458,3
1.004307,1.07843,0.901745,1.098131,1.092409,1.091412,0.894029,1.066474,1.046037,0.919536,1
0.010655,0.019973,0.020522,0.018875,-0.014511,0.010335,-0.027517,0.024875,0.030456,-0.025415,1
