Roll Angle of Motion Sensor,Pitch Angle of Motion Sensor,Yaw Angle of Motion Sensor,Velocity in Bow Direction of Motion Sensor,Roll Velocity of Motion Sensor,Pitch Velocity of Motion Sensor,Salinity,Temperature,Depth,Velocity,Thrust in X-axis,Thrust in Y-axis,Thrust in Z-axis,Moment about X-axis,Moment about Y-axis,Moment about Z-axis,Oxygen Concentration,Carbon Dioxide Concentration,Cabin Pressure,Cabin Temperature,Cabin Humidity,Emergency Hydraulic Source Pressure,Backup 2,Backup 3,Label
0.125406559,3.922240652,288.2672819,-0.0103469,0.006652725,-0.02241312,3.181862306,1.895745356,2952.940111,1507.323881,371.88729,0.005941539,-308.0761131,0.02666242,0.00679308,0.015820159,20.1509324,0.141805905,97.03202177,20.00059326,47.73337006,0.005163079,-0.028647224,-0.023842258,0
0.172907323,3.953443612,288.2499124,0.055979587,-0.034375065,0.006595681,3.167243501,1.92266253,2952.904629,1507.316224,-0.026848839,0.019041685,0.01475991,-0.001332405,-0.00847762,-0.002842728,20.13029957,0.154401834,96.97866563,20.00517677,47.71712282,-0.028508276,-0.016662942,0.015866533,0
0.182118877,3.983606191,288.298589,-0.028233339,-0.009631841,-0.006574785,3.205415268,1.91526768,2952.932522,1507.312196,-0.002923458,0.032955739,-762.5444499,0.011393959,-0.035803544,-0.016909296,20.15000081,0.129755494,96.99804768,20.00320025,47.68350873,0.027501173,-0.036962491,-0.017466257,0
0.13063354,3.956668644,288.3050342,0.012337456,0.008652987,-0.01702741,3.163807025,1.907126198,2952.929033,1507.28625,0.007610507,0.016152516,-795.987802,-0.014206096,-0.027049658,-0.006331481,20.16820929,0.149500178,96.99280605,20.00042466,47.75170092,-0.014235111,-0.035870503,-0.027953059,0
0.142680866,3.957128834,288.234335,-0.014754705,0.007409339,0.000980615,3.155836858,1.936256049,2952.937146,1507.273545,133.9900951,0.015018311,-750.4273273,0.014598774,-0.019273529,0.012209271,20.20209824,0.11962288,96.98051038,20.01948595,47.72740057,0.002937604,0.040284718,-0.02181434,0
0.127447966,3.97259986,288.2853596,-0.035022237,0.01428348,0.006428387,3.187444101,1.924936559,2952.955868,1507.30531,244.411339,0.022161914,-606.982878,-0.029248863,0.029584383,-0.01304646,20.24610012,0.141944341,96.98494094,20.01831758,47.71142403,-0.020062346,0.007568339,0.010181606,0
0.195307795,3.964549446,288.2982128,0.005190136,-0.01721573,-0.008821326,3.188465637,1.877458578,2952.909113,1507.313627,-0.025188669,-8.27E-05,-0.002455174,-0.047273197,-0.025720378,-0.002194977,20.2189556,0.165024725,96.99095543,20.04627464,47.72351419,0.006540356,-0.007898171,0.000302762,0
0.12773299,3.952174117,288.2444201,-0.001588178,-0.001346434,0.048129417,3.179780068,1.927213948,2952.919275,1507.305968,-0.008180936,0.003985668,0.014262156,-0.031166279,0.024144483,-0.010817793,20.21416065,0.14507356,97.01728252,20.00635695,47.73998113,0.004975921,-0.012932118,0.005101258,0
0.156217169,3.961526818,288.2598434,0.023498936,0.011348121,-0.000146682,3.158730733,1.915501644,2952.918901,1507.275352,-0.01766269,-0.019357747,-0.011255496,0.013875685,0.024403111,-0.028823172,20.11715847,0.120861338,97.03207364,20.00684365,47.66351278,0.004930863,-0.019257464,0.014501491,0
0.133903841,3.979580458,288.2618607,-0.001427065,0.008911462,0.000287391,3.178727511,1.918484584,2952.92932,1507.302364,0.029833859,-0.005299613,-0.037498106,0.002475436,0.011821553,-780.6842929,20.08788994,0.162942472,96.97254199,20.0571011,47.68517913,0.020352469,-0.034026483,0.005791108,0
0.138152308,3.955242844,288.2642915,0.006694972,0.002763701,0.003269198,3.145104644,1.908971382,2952.905045,1507.290962,-0.009522722,-0.005204932,-0.005427137,0.046342594,0.028967212,-484.504805,20.06333453,0.127856977,97.01400138,20.00312645,47.50426359,-0.035669815,-0.032810121,-0.031794227,0
0.151619432,3.996278087,288.2439836,-0.003236033,0.030597468,-0.005393962,3.138206221,1.8954258,2952.945743,1507.322248,0.004643186,-0.003984926,-0.013280514,0.011590258,-0.015551126,-0.011585892,20.0602496,0.090746981,96.99405767,20.03369067,46.51239524,-0.002627981,-0.020337396,-0.019781761,0
0.133413811,3.983654103,288.2608904,-0.00576133,-0.005339244,0.026977471,3.17538052,1.914769324,2952.94739,1507.309786,-0.02432028,-0.011577224,-0.006103167,0.021421343,-0.002383404,-0.014469063,20.0785258,0.141846501,96.96502613,20.04001395,46.87595752,0.009373628,-0.033077896,0.026678176,0
0.130574355,3.967781362,288.2707701,0.00217019,-0.000606183,0.011157257,3.186939901,1.93395829,2952.912546,1507.301095,-0.009358655,-0.007291968,0.031317987,0.01773404,-0.001853759,0.034324938,20.02680886,0.116365118,96.9180404,20.02682308,47.55234866,-0.04172946,-0.054896468,-0.038124344,0
0.14682347,3.996279762,288.2364162,-0.015103092,0.0088871,-0.01385309,3.211072572,1.927372519,2952.895396,1507.311272,-0.005332478,-0.01408758,0.018420169,-0.013055385,-0.013904171,-0.044484934,20.10486418,0.135774824,96.96481385,20.02881813,47.57154694,-0.035288377,-0.009894527,-0.050768447,0
0.172307257,3.959525857,288.2693334,0.004293474,-0.000577891,0.020090333,3.169914171,1.938907309,2952.929465,1507.314871,-0.017025578,0.009713723,-0.006560414,-0.001780219,0.016580705,0.019415863,20.1552599,0.14178194,96.97812872,20.02899439,47.59523773,-0.006731951,-0.006172866,-0.008900951,0
0.166439763,3.951828969,288.2412328,0.033102258,-0.020936602,0.018980808,3.19671578,1.905169154,2952.907524,1507.298475,-0.004794184,0.023003388,0.025047241,0.011747986,0.034811469,0.018095203,20.17034861,0.103723358,96.95652684,19.92531985,47.65364311,-0.04775567,-0.007127086,-0.008335716,0
0.120543424,3.967387354,288.2801644,-0.009888935,0.020951094,0.008306726,3.177066077,1.889940105,2952.931921,1507.270696,-0.002570637,-0.041980943,-0.005315895,-0.013268774,-0.002759905,-0.003832258,20.2121263,0.156381407,97.00303318,19.75258678,47.70384014,-0.004739207,-0.019067132,-0.029549063,0
0.150134241,3.973118945,288.2694694,0.035524345,0.03872934,-0.014036424,3.194414554,1.904353747,2952.92269,1507.268131,0.005125394,-0.027373107,-0.019498026,0.021570595,-0.009133904,0.00456428,20.17844892,0.164908643,96.93667973,19.66303864,47.69802517,-0.014383573,-0.002910502,0.025514002,0
0.135510769,3.965302744,288.260536,0.020767978,0.034083885,-0.00208556,3.227138952,1.916175912,2952.912322,1507.327222,0.009626516,0.007010586,-0.006684999,0.023621036,0.006770303,-0.000926249,20.21591755,0.139886952,96.94369719,19.66356132,47.66399503,-0.005900741,0.0010609,-0.031446667,0
0.142090233,3.97248248,288.2614062,0.003724995,0.012509091,0.001311673,3.195923447,1.922656258,2952.923297,1507.325367,0.000518191,0.010609205,0.056616298,-0.040120829,0.002274858,-0.020668825,20.17120669,0.142105255,96.99975299,19.64794224,47.70330469,0.010794439,-0.010750249,-0.023784002,0
0.130569353,4.016780037,288.2537637,0.003419855,0.007962024,0.025457096,3.190718031,1.928269059,2952.976534,1507.294489,0.024415553,0.009424568,-0.020511163,0.010778822,0.007576418,-0.017121068,20.17030077,0.157359984,96.96181729,19.62728487,47.68375179,-0.00041938,-0.006693874,-0.044327198,0
0.116658963,3.950068928,288.2876382,-0.030688037,-0.025367948,-0.026678716,3.175848126,1.911520147,2952.937112,1507.315303,-0.000601389,-0.010108598,0.02594093,-0.014110809,-0.019318523,-0.006884932,20.16682648,0.151812593,96.94002034,19.6527747,47.73324756,0.013766481,0.044387156,-0.037876437,0
0.164553119,3.962002459,288.2801808,-0.020818385,0.014648447,0.022793303,3.182830432,1.924179559,2952.936572,1507.350953,0.020642425,0.000312493,0.012012628,-0.04413731,-0.038171364,0.013538895,20.22457544,0.122638519,96.93355197,19.66979113,47.69307427,-0.005735599,-0.024359422,-0.005814247,0
0.182762447,3.99199561,288.2745064,-0.014957967,-0.004161019,0.017327664,3.193056407,1.89190437,2952.959585,1507.31211,-0.007484151,-0.020246681,-0.034315029,0.026669951,0.004045614,-0.004072583,20.18483082,0.106440699,96.986407,19.61834701,47.73853538,-0.045399018,-0.024734673,-0.037286757,0
0.161702407,3.947290762,288.2567122,-0.031181938,-0.019700053,0.02232002,3.185917451,1.917248453,2952.916492,1507.270463,-0.025826686,0.007100946,-0.026518094,-0.014832753,0.017666835,-0.022563702,20.15795003,0.149246369,96.97068881,19.66945627,47.73421738,0.0168784,-0.039933053,0.00153336,0
0.143945632,3.969624815,288.2758807,-0.003756171,0.030565829,0.025992576,3.141532774,1.954287608,2952.908613,1507.304428,0.021974821,0.013376453,0.032923393,0.025651781,0.008449829,819.0726051,20.18297972,0.140883209,96.99271399,19.67620868,47.71186407,0.014509754,-0.015154518,-0.013763881,0
0.133071941,3.944425804,288.2706333,-0.007601315,0.020680739,0.027046671,3.194460087,1.890940776,2952.929065,1507.310759,0.044960534,-0.003498689,0.018263266,0.015177927,-0.01777463,0.019586937,20.226728,0.140873813,96.98228445,19.90109797,47.69989986,-0.016876646,-0.031248434,0.004777047,0
0.114296913,3.930666839,288.2590966,-0.000529777,-0.002831194,0.003990401,3.172549599,1.907429155,2952.951641,1507.3033,0.001558377,-0.016509172,0.016566273,0.014373535,-0.028263456,0.003676342,20.12809673,0.12079079,97.03069971,20.00079728,47.68792394,-0.000766313,-0.025765913,-0.057538279,0
0.188640142,4.0167459,288.2521198,-0.011216975,-0.009561499,0.00579995,3.191475694,1.937492577,2952.895717,1507.259923,0.003664031,0.024799094,0.009372003,-0.003084799,-0.02877953,-0.031437643,20.16465853,0.148928315,97.02613681,19.98077266,47.68999158,-0.033233147,-0.01234085,-0.001262195,0
0.168937184,3.995419365,288.2730228,0.011865748,0.032991577,0.036270246,3.153758999,1.926945636,2952.929975,1507.286574,-0.009743969,0.022013196,0.015734269,-0.008104675,0.024707937,-0.026013358,20.12455271,0.128226998,96.99150252,19.99411133,47.67974404,0.012400922,0.006308584,-0.018456198,0
0.129340965,3.986259453,288.2478576,-0.011408592,-0.017116375,0.013837258,3.145157636,1.92808582,2952.903364,1507.287319,-0.003485498,-0.008959835,-0.033306227,0.003000279,0.046831349,0.040149825,20.11343829,0.143770449,96.96902651,20.03538935,47.68256204,-0.05427111,0.014207918,-0.001807431,0
0.117670222,3.962355501,288.2428329,0.015779165,0.011169855,0.004672596,3.14216696,1.919701242,2952.936109,1507.287912,-0.038446516,-0.011330076,0.018355931,0.020795422,0.016551934,0.013032724,20.18425018,0.139302046,97.04201063,20.01037396,47.70948452,-0.049109121,-0.027304815,-0.028968005,0
0.162812882,3.958079116,288.2481173,-0.001857679,0.018859869,-0.035383571,3.162855449,1.906444518,2952.927671,1507.292637,-0.01394468,-0.002847719,-0.012491998,-0.001778778,-0.000309425,0.012503238,20.14275458,0.120094041,96.96401519,19.71532271,47.71866524,0.032643501,0.000630125,-0.008071949,0
0.156108528,3.955697256,288.2643918,0.017803562,-0.026208132,0.006118691,3.207944942,1.925906964,2952.917161,1507.305625,-0.010347185,0.015280086,0.003230804,0.001967918,-0.0216944,0.017883064,20.19256645,0.117492818,97.00743423,19.78282587,47.7155078,-0.019669607,-0.022168752,0.034863231,0
0.153262642,3.965499022,288.2675237,0.012928379,0.00429725,-0.018416881,3.1563216,1.935514664,2952.91623,1507.308096,0.004014748,0.024565303,0.004336195,0.00039144,-0.000773589,-0.018058116,20.19804305,0.108050102,97.00132302,20.02289929,47.6562379,0.010644398,0.008534385,-0.015197484,0
0.131946773,3.941374001,288.2770993,-0.000600377,0.018544511,0.006127675,3.201176335,1.904347812,2952.920045,1507.27962,0.011602528,0.035053875,-0.051057563,0.005860572,-0.026401498,-0.036292541,20.20597364,0.150566626,97.00789387,19.87669644,47.28363099,-0.000971343,-4.80E-05,0.007623388,0
0.152448502,3.920249019,288.2626185,-0.041866301,-0.009370917,-0.004133313,3.192753531,1.910786507,2952.922175,1507.292272,-0.003267008,0.003110068,0.005198638,-0.009405103,-0.010806087,-0.008976305,20.18965753,0.120444587,96.98383826,19.70770688,46.84345974,-0.024718238,0.016531938,-0.021514853,0
0.140890547,3.969056021,288.2529301,-0.008903201,-0.00875572,0.034582338,3.196665525,1.909195238,2952.910724,1507.288555,-0.012509135,0.008350049,-0.030828754,0.000560931,0.019306506,0.00988776,20.21098978,0.151490846,96.96894894,19.67758832,47.01015942,-0.003868114,-0.02066948,-0.00407734,0
0.150750521,3.965925078,288.2878257,0.002796467,-0.030668725,-0.000890872,3.190688925,1.883389008,2952.890672,1507.279048,-0.010560632,-0.01147823,0.00994232,0.004153169,-0.00825673,1004.623157,20.19419897,0.147519446,96.99347407,19.91695778,47.43858307,0.001711354,-0.012542666,0.007104688,0
0.164947817,3.959565574,288.2614857,-0.010448212,-0.02722031,0.03559171,3.151779861,1.898396582,2952.929021,1507.316576,-0.054020237,-0.011083457,0.003888695,-0.017545822,-0.002217109,-3.41E-05,20.15395156,0.134049763,96.98112921,19.98987712,47.65552565,-0.024623148,-0.015358256,-0.017411713,0
0.109970103,3.963377402,288.2718797,0.001297084,-0.002518996,0.041794161,3.183119388,1.917129623,2952.910296,1507.266882,0.022139435,0.034384739,-0.027251936,-0.005205127,0.015363926,883.2636931,20.12532828,0.131971761,96.9939317,20.02773444,47.88312726,-0.002566742,0.001338284,-0.01543659,0
0.147351189,3.992217766,288.2800284,-0.012523059,0.007189856,-0.025603295,3.197009767,1.918984701,2952.914021,1507.292184,0.004819187,-0.000771702,0.010501587,0.002548451,-0.013084791,-0.010632565,20.1359425,0.150097362,97.01915834,20.01117149,48.09599069,-0.013608074,0.001068668,-0.014207238,0
0.138154482,3.971755504,288.2564099,0.021907787,-0.004908349,-0.010899375,3.182121995,1.895335311,2952.944614,1507.271496,-0.003655036,0.026635949,0.013973303,-0.00548663,0.014287618,0.005496457,20.14037983,0.132155093,97.00273076,20.00832635,48.17340766,0.016367492,-0.012567024,-0.010728168,0
0.162356549,3.978282551,288.2387269,-0.025955709,-0.020732987,0.019048125,3.201132454,1.924951983,2952.944091,1507.274575,0.008107838,-0.031561661,-0.002977087,-0.002696047,0.00420201,0.00950156,20.11358931,0.130012037,97.01163883,19.80867162,47.91309289,0.021752503,0.017526819,-0.025356248,0
0.145413809,3.967120774,288.2379243,0.026506633,-0.019442868,0.022092278,3.168746058,1.902590781,2952.9278,1507.308019,0.008302019,0.043328598,0.030738278,-0.017581929,-0.010649705,0.00734924,20.10871939,0.149167071,96.98253473,19.7213637,47.6855132,0.017740769,-0.03223862,0.003097407,0
0.141437374,3.944485598,288.2693355,0.00813306,0.002254177,0.040585919,3.179892862,1.923034489,2952.941929,1507.319746,0.014673027,-0.00054628,-0.01273353,0.004701276,-0.020404468,-0.038996527,20.09529622,0.153906943,96.98303868,19.68961056,47.69650778,-0.009754766,0.005195984,-0.062719907,0
0.166870541,3.95213035,288.2699823,0.006984488,0.000166508,0.000897183,3.185811556,1.886739464,2952.882044,1507.294783,-0.017840181,-0.009798547,0.023198816,0.021028777,-0.023356788,-0.027249058,20.16378214,0.123117561,96.9790992,19.6652167,47.70852098,-0.006976113,-0.009785786,0.017822054,0
0.147127666,3.946441897,288.2490146,-0.02705505,0.033669752,-0.025329252,3.193649764,1.933439917,2952.904268,1507.299705,0.020521059,-0.003267175,0.002881494,-0.01617073,-0.029194245,-0.004660863,20.20482008,0.139670481,96.95915311,19.76997576,47.69804608,-0.016594169,0.018826645,-0.0255416,0
0.162593828,3.995950266,288.244179,0.000970377,-0.020025086,0.023205392,3.169559418,1.93306571,2952.938625,1507.289578,0.007269814,-0.005526807,-0.000815094,-0.017658219,0.003741887,-0.004956689,20.19243808,0.113554777,96.98376213,19.98769471,47.65722135,0.014695458,-0.016150851,-0.020093218,0
0.154450616,3.975687491,288.2552451,-0.013984673,-0.013406718,-0.0218314,3.148504671,1.900706761,2952.924078,1507.290484,0.014341779,0.046361518,-0.007132112,-0.019861394,0.029914183,0.028953932,20.24382681,0.122514294,97.00710188,19.78371439,47.68877938,0.012027682,0.018195817,0.001771287,0
0.171219466,3.969936625,288.2322619,0.03293267,0.015231103,-0.038628801,3.176112316,1.909119095,2952.898923,1507.31989,0.024097177,0.007519272,0.004848991,0.017142366,-0.010228518,0.026431009,20.22431358,0.159731606,96.99884272,19.72920291,47.68926318,-0.03077808,-0.016206138,-0.030537136,0
0.132477089,3.976515928,288.2755578,0.037193058,0.025071879,-0.005351518,3.16196436,1.925208021,2952.942567,1507.313371,-0.004061853,0.005952822,0.016909473,-0.022550841,0.027326091,-0.040005357,20.19339156,0.180908421,96.99677327,19.97480193,47.70478419,-0.027228449,-0.026498401,0.022266684,0
0.144554258,3.965334047,288.2500938,-0.005567505,-0.000395028,0.012920553,3.188419709,1.910434815,2952.943031,1507.306277,-0.012045162,0.037046001,-0.019118732,-0.003730676,-0.001764779,0.020317389,20.19229048,0.134809785,97.0235105,19.99361683,47.69958309,-0.017859935,-0.000253032,-0.025007165,0
0.128388559,3.963647502,288.2423697,0.022381691,7.80E-05,-0.006001281,3.161361234,1.918058856,2952.944417,1507.321208,0.012192352,-0.020092675,-0.001583566,-0.025584496,0.004002437,-0.034030107,20.195166,0.178915452,96.93803465,19.98347189,47.71381571,0.01023272,0.003059692,0.020952866,0
0.146784688,3.957980443,288.2612657,0.006352735,0.003177532,-0.03776243,3.162073334,1.883641686,2952.949944,1507.309965,0.004283215,0.033741133,-0.016526788,0.027535029,-0.035177822,-0.017719172,20.19303531,0.139707453,96.9652614,19.71212264,47.68909406,-0.024738041,-0.016965608,-0.003952651,0
0.169253634,3.979603121,288.242704,-0.010307111,-0.029083104,-0.012280312,3.16537413,1.943795858,2952.907852,1507.32012,0.022062433,0.020080515,0.001568136,0.000584328,-0.003247268,-0.036476808,20.17813207,0.120535792,96.95670152,19.69852903,47.72805596,-0.011574324,-0.008177419,-0.010209097,0
0.142146386,3.978177545,288.3144779,-0.02702431,0.017571705,-0.019120363,3.181012722,1.899092352,2952.89022,1507.296542,0.00697131,0.038398601,-125.179092,-0.010694962,-0.025560293,-0.005363243,20.19466772,0.143108865,96.9638108,19.67913636,47.71045674,-0.016517325,-0.006694539,-0.050077262,0
0.175949212,3.9607069,288.278799,-0.000608434,-0.023230583,-0.010104487,3.192882428,1.925449976,2952.89253,1507.285968,0.002893747,-0.023459445,-218.7592211,-0.034796571,-0.037970319,-0.014813016,20.19397697,0.144056281,96.97723587,19.90128348,47.70420539,0.012567575,0.021240057,0.031535044,0
0.143014501,3.999406451,288.239855,-0.017809383,-0.017085948,-0.025993877,3.152598002,1.943599355,2952.938337,1507.267504,0.046366571,0.062992232,-0.01591891,-0.003891614,-0.008658776,0.022171183,20.19962533,0.1050149,97.00082578,20.02414671,47.71414193,-0.004581384,-0.005422306,0.027251435,0
0.126038701,4.005941068,288.2696692,-0.010795295,0.009677289,0.013158176,3.180792603,1.894226622,2952.949677,1507.291775,0.008044968,0.022348506,0.020161591,-0.017072966,0.004472918,0.020294905,20.20407806,0.127565726,96.96996763,20.00616972,47.87570763,-0.014592519,-0.008810774,-0.010014423,0
0.181711513,3.962282815,288.2642549,-0.016099817,0.035703925,-0.011319319,3.175485576,1.920731982,2952.918506,1507.331827,-0.026052027,-0.030591668,0.025385851,0.00726428,-0.004803598,0.007570874,20.22113698,0.190489923,97.03401202,19.99903634,48.19065321,-0.001761946,-0.001625693,-0.007928933,0
0.110889692,3.959954011,288.2883751,-0.002061673,-0.002397937,0.030492703,3.161901958,1.937028288,2952.920802,1507.312212,-0.009606794,0.007380124,0.021491044,-0.030058201,-0.010038119,-0.038381904,20.18025629,0.137996397,97.02554847,20.04121545,47.91007354,-0.011627411,-0.005016605,0.026242606,0
0.133246613,4.011022002,288.2638593,0.036807703,-0.007836234,-0.004460629,3.15437174,1.893700893,2952.905585,1507.282418,0.021264631,0.006311162,0.013154332,0.011000409,0.002720157,-0.020168085,20.20866446,0.159998956,96.93957207,20.02075954,47.72512983,0.041121102,0.0200762,0.002711918,0
0.13970056,3.966435931,288.2381684,0.010640813,0.010973042,0.041491601,3.220203176,1.914984494,2952.919021,1507.30174,0.007647987,0.015898476,0.034088174,0.00705855,-0.000719899,-0.020051795,20.2101718,0.18866151,96.9797133,20.00528487,47.97097498,-0.008245377,-0.018399458,-0.002031339,0
0.120707014,3.96448134,288.2328497,-0.059072916,0.001977266,0.009012607,3.196930064,1.929329313,2952.921342,1507.2881,-0.004248861,-0.006295605,-0.005313436,0.011732403,0.023559055,0.004943972,20.18241986,0.120904971,96.97691276,20.00106468,48.17810393,-0.005811562,-0.006185851,-0.022623178,0
0.11870538,3.935121151,288.2475789,0.019897165,-0.014706953,-0.031943613,3.156744218,1.896417271,2952.950953,1507.289125,0.009237606,0.024955912,0.008395216,0.002248344,-0.021521559,0.026795588,20.17134117,0.129773112,97.01498049,20.04958659,48.17437227,0.037777175,-0.016582355,-0.021559571,0
0.167500866,3.966124102,288.2591856,-0.011790957,-0.013694576,-0.022772689,3.146513082,1.911462335,2952.908339,1507.295296,-0.039013721,-0.013182875,0.012414834,0.000882055,0.010908589,-0.001852416,20.11958785,0.130100556,97.02282959,20.00778889,48.19100348,-0.008003588,-0.004075989,-0.016270672,0
0.115100502,3.958150972,288.3038676,-0.003250943,0.004591485,0.032503827,3.189202916,1.901815357,2952.931972,1507.293479,0.001191084,-0.01690809,-0.000769105,-0.018583494,-0.019710125,-0.018397279,20.10303045,0.139534786,97.00945338,19.91219525,47.98832911,0.004605853,-0.026320007,0.008469699,0
0.138123999,3.965365603,288.2549325,0.019499376,-0.024075399,0.009079155,3.162272027,1.902640012,2952.934446,1507.288624,-0.026383697,0.000768599,0.003203886,-0.019401778,0.018445991,-1.03E-05,20.0763073,0.135896002,96.99631846,19.71636741,47.72221393,-0.015794176,0.006115795,0.004383411,0
0.142908441,3.946558696,288.2604786,0.010143394,0.002806028,0.029630822,3.161082309,1.915652407,2952.924408,1507.267816,-0.008645095,0.013795474,-0.014231326,-0.001771018,0.040144372,0.022964645,20.10238448,0.154563615,97.01092141,19.89099433,47.71683598,-0.017076759,-0.041732459,-0.004706444,0
0.130433674,3.95274602,288.2760854,-0.021862822,0.014782587,-0.02676981,3.187438151,1.912514216,2952.889636,1507.297987,0.001579177,-0.004892321,-0.008838764,0.003243783,-0.02770809,0.010155253,20.08052904,0.129307609,96.97023635,19.97034577,47.71945754,-0.012139491,-0.021826428,-0.024035887,0
0.14461769,3.982832277,288.2498527,-0.013931999,-0.011309776,0.016228131,3.147929068,1.950717728,2952.961848,1507.289445,-0.007845116,0.002119528,0.021225362,-0.00776141,-0.001426766,0.005606395,20.1126593,0.172530357,97.0127082,19.80039559,47.70772152,-0.035400722,-0.024167604,0.022281918,0
0.115442319,3.993730714,288.2954426,0.017111303,-0.031388213,0.022256321,3.169716645,1.899973172,2952.924537,1507.303924,-0.011291242,-0.014713709,-0.043466853,0.003254593,0.012743831,0.01936026,20.11442999,0.13440077,97.01803854,19.654531,47.69614542,-0.005446627,0.026595882,0.021705553,0
0.153375759,3.963495396,288.238058,0.019464213,-0.015924834,0.019744332,3.178650945,1.942122844,2952.93517,1507.314252,-0.025838346,-0.008897966,-0.029658251,0.009763144,-0.018626896,0.017117379,20.06447753,0.170384792,96.87499892,19.61777734,47.68405296,0.023512989,0.00706297,0.000660374,0
0.131108147,3.973311707,288.2977293,0.036703417,-0.015464844,0.004093616,3.18277952,1.939278773,2952.943708,1507.289697,-0.010495665,-0.007203372,-0.002396294,0.013268607,0.029331716,-0.004850255,20.20176577,0.165081849,96.86804806,19.62930192,47.6810775,-0.011730904,0.037393152,-0.012304296,0
0.138987091,3.940362956,288.281093,0.014022302,0.016782186,-0.015895381,3.196221682,1.848332595,2952.939979,1507.324613,0.024169367,-0.012329189,0.019790146,0.003016317,-0.036826254,0.008230257,20.17125569,0.13598003,96.86075648,19.89412958,47.69860026,-0.033137946,-0.031434398,-0.023413681,0
0.138446457,3.990219254,288.3076328,-0.009732297,0.038961793,0.010325319,3.187941938,1.891575558,2952.945505,1507.315948,0.05299764,-0.01737838,-0.019856101,0.008509781,-0.022859573,-0.00201016,20.18355111,0.150851116,96.83495834,19.97810052,47.69610527,0.003937509,-0.017937418,-0.014842557,0
0.151442601,3.95616545,288.2831158,0.013398124,-0.024326249,0.006492188,3.17210586,1.883724481,2952.941533,1507.282246,0.026686499,0.03745088,0.001907984,-0.016469357,-0.005346762,0.031213675,20.20141383,0.143311263,96.85273288,19.98077409,47.68471539,0.015310649,-0.017262328,-0.024109191,0
0.18925521,3.986320239,288.2563804,-0.036744205,-0.002495675,-0.011533906,3.191307664,1.872422006,2952.915384,1507.282007,0.017381185,-0.003279122,0.02277859,0.040655436,0.01365909,0.005875186,20.19933899,0.160611927,96.90255485,20.00955819,47.68351947,-0.042724826,-0.012122761,-0.015897264,0
0.133927034,3.954870667,288.2713839,-0.004687807,0.016993898,-0.022857643,3.175276593,1.910058187,2952.893313,1507.323152,-0.006027818,-0.023297658,0.035656468,0.013506435,-0.024702247,-0.015436189,20.19074405,0.138692855,96.86991333,20.00266831,47.71463097,0.013291416,0.010828089,0.001455691,0
0.128142231,3.977743896,288.2723971,-0.008937978,0.021051364,-0.003609133,3.17398716,1.910016141,2952.875489,1507.293611,-0.002953848,0.005952446,-0.007078947,-0.021802693,0.005172745,-0.025923433,20.15778894,0.15067923,96.92815828,20.00424731,47.71460326,0.009921473,0.00304195,-0.009470106,0
0.115635148,3.96619451,288.2345456,0.004166299,0.006376963,0.009810628,3.157898168,1.925117907,2952.925779,1507.30046,0.007293408,0.010994873,-0.024294462,-0.016846419,-0.039096035,0.033618265,20.16613009,0.119557723,96.95282186,19.89283675,47.71885795,-0.020495418,0.027820224,0.017862657,0
0.160641825,3.966767814,288.2414238,0.00077846,0.023512524,-0.001593406,3.191260015,1.927153579,2952.921674,1507.30959,-0.018103805,-0.016620811,-0.013944436,-0.019278239,-0.01875773,-0.025840071,20.17906314,0.132441613,96.96955975,19.70256206,47.72231024,-0.014525098,0.03278246,-0.032316071,0
0.122473232,3.953302783,288.2718293,-0.01024292,-0.007799625,-0.037618342,3.163574346,1.916602279,2952.93858,1507.319669,-0.036422023,-0.013852496,0.017500752,-0.026747622,0.009359322,0.007747806,20.12563669,0.166730398,96.99855062,19.67561528,47.7190637,0.008703248,0.002333789,-0.01138589,0
0.158598942,3.978272146,288.2729144,-0.000620469,-0.010291426,0.024963978,3.148400569,1.922659866,2952.929386,1507.30575,-0.006578798,-0.0382476,-0.001726862,0.004415943,-0.000557924,-0.008945369,20.12499359,0.131763844,96.96723724,19.9291275,47.97698298,0.004918822,-0.016749943,-0.031063398,0
0.167228587,3.957429067,288.2816423,0.001714137,-0.000391738,-0.002923892,3.204080502,1.907740673,2952.911536,1507.309612,0.000721359,0.011202763,0.014938444,-0.011190423,0.005099447,-0.011835956,20.13665084,0.127629105,96.96832904,19.99250658,48.18933194,0.027583565,-0.016108667,-0.005394278,0
0.172051147,3.957113775,288.2501639,0.035688763,0.030406117,-0.02256506,3.168215938,1.968150864,2952.954279,1507.27806,-0.002587543,0.020555305,0.006115534,0.043117765,0.057774841,0.010721743,20.20931067,0.145568096,97.00726178,19.99723118,47.80151118,-0.002011481,-0.014066771,-0.026150123,0
0.164489141,3.971200875,288.2403985,-0.003305757,0.01858701,-0.009940771,3.17003386,1.946241229,2952.923263,1507.283668,0.007958564,0.006169433,-0.022954328,0.022106621,-0.007183388,0.013891917,20.18167935,0.14381913,96.99856579,19.78920899,46.95529219,-0.014187175,0.018325991,0.006796603,0
0.123888032,3.944592481,288.3098798,-0.03257261,0.002573007,0.037168177,3.221397439,1.929735536,2952.895259,1507.29432,0.000755301,0.016344985,-0.008450812,-0.048166657,-0.015686897,0.028171273,20.18864186,0.133112403,96.96989413,19.76472424,46.77108646,-0.014488581,-0.016013639,-0.010005672,0
